"methods","samples.theta1","samples.theta2minus1","samples.theta3","samples.theta2"
"KL Divergence",0.771797288665273,3.4086095433944,0.273561597510035,4.18040683205968
"KL Divergence",0.859104464208463,9.29876431125275,0.240803032761699,10.1578687754612
"KL Divergence",0.811054651802093,5.3859594239523,0.204382762560413,6.19701407575439
"KL Divergence",0.703117308906428,6.04891055550003,0.140081856387306,6.75202786440646
"KL Divergence",0.644926080295043,4.12457744466858,0.321192574987896,4.76950352496362
"KL Divergence",0.538587110938373,6.44616173259184,0.185796088504838,6.98474884353022
"KL Divergence",0.618157515282116,6.9121235919732,0.172907040614351,7.53028110725531
"KL Divergence",0.810525384365895,9.03399112656326,0.244408442663181,9.84451651092916
"KL Divergence",0.949460596462554,4.44791453636498,0.15627669970544,5.39737513282753
"KL Divergence",0.339830178562453,9.43596636730443,0.243340477949201,9.77579654586689
"KL Divergence",0.867366525985542,6.80766333453272,0.298891606605632,7.67502986051826
"KL Divergence",0.358896878211912,5.47221285975422,0.107110629407236,5.83110973796614
"KL Divergence",0.866962935589786,3.04066839035107,0.137854097405091,3.90763132594086
"KL Divergence",0.77237080111434,5.21441916095184,0.104855579001773,5.98678996206618
"KL Divergence",0.740014398905841,3.70024773055739,0.137110206010039,4.44026212946323
"KL Divergence",0.601563229088666,4.06842209239142,0.148467385610793,4.66998532148009
"KL Divergence",0.243601128530084,9.09322031622199,0.277314312353051,9.33682144475208
"KL Divergence",0.252428358321166,0.89678977172709,0.186749154166056,1.14921813004826
"KL Divergence",0.275765485697948,7.13544612517775,0.270246094427833,7.4112116108757
"KL Divergence",0.397536447304624,7.42776687666337,0.206072137061474,7.82530332396799
"KL Divergence",0.786317658542387,3.16635316181711,0.124013452983124,3.95267082035949
"KL Divergence",0.177615606993255,7.11636233324742,0.232046205034494,7.29397794024068
"KL Divergence",0.803481797782996,6.55000008666662,0.25435120777606,7.35348188444962
"KL Divergence",0.872903729375799,5.25250042220038,0.292057713340554,6.12540415157618
"KL Divergence",0.520832438937413,4.50342092372226,0.214692092892301,5.02425336265967
"KL Divergence",0.520920552022148,7.57395421770021,0.152545389322926,8.09487476972235
"KL Divergence",0.813752642602288,3.2754137927997,0.152877027873798,4.08916643540198
"KL Divergence",0.716271487104476,6.04011197519233,0.303841997060538,6.75638346229681
"KL Divergence",0.259994929351307,4.78667423118091,0.201356980966433,5.04666916053221
"KL Divergence",0.735971298361436,5.52597119827,0.229938414467308,6.26194249663143
"KL Divergence",0.451174646650787,3.07697176917806,0.331980019397117,3.52814641582885
"KL Divergence",0.963797574596493,4.40677309493736,0.183430676819838,5.37057066953385
"KL Divergence",0.620517320652853,7.16903060684169,0.240699843759134,7.78954792749454
"KL Divergence",0.744439932913865,3.03216833238362,0.224664488042132,3.77660826529748
"KL Divergence",0.579590108036199,5.37335960933686,0.288639256023477,5.95294971737306
"KL Divergence",0.762365715519994,5.64642369110835,0.167834206591965,6.40878940662834
"KL Divergence",0.466912851120636,4.18925498004441,0.128587431027194,4.65616783116505
"KL Divergence",0.82212944306402,0.520682739837182,0.238027084850625,1.3428121829012
"KL Divergence",0.37833370324755,4.9765773197499,0.198841821702871,5.35491102299745
"KL Divergence",0.860607576844892,7.46904062788493,0.153125138572168,8.32964820472982
"KL Divergence",0.848926907459876,4.58016381910332,0.137821677996953,5.4290907265632
"KL Divergence",0.539858578917148,5.6255764618314,0.185864268793572,6.16543504074854
"KL Divergence",0.55469159756922,6.06200283088695,0.173915709693912,6.61669442845617
"KL Divergence",0.951560675812935,1.83165536869537,0.16547123963027,2.7832160445083
"KL Divergence",0.781242995203181,5.04696716085554,0.195745884268491,5.82821015605873
"KL Divergence",0.821066909708079,3.36107432672338,0.153065002053297,4.18214123643146
"KL Divergence",0.524256135588843,8.88964919696844,0.140291724463185,9.41390533255728
"KL Divergence",0.733286989429158,4.80002803161541,0.260772415213257,5.53331502104457
"KL Divergence",0.744605906835766,4.40892458401214,0.157220015819422,5.15353049084791
"KL Divergence",0.220910200299351,4.68739906102111,0.203008040828474,4.90830926132046
"KL Divergence",0.952257126108125,3.53052241982089,0.267969256656445,4.48277954592902
"KL Divergence",0.770105636711129,2.15012726980617,0.105859828252848,2.9202329065173
"KL Divergence",0.487362489870629,6.25932999395628,0.178536399284104,6.74669248382691
"KL Divergence",0.589099010407994,4.31479851699484,0.282962680466058,4.90389752740284
"KL Divergence",0.8757236763345,6.76571128526254,0.150365697567868,7.64143496159704
"KL Divergence",0.161201582077421,7.24898681665781,0.293640310200088,7.41018839873523
"KL Divergence",0.955888466485996,6.49401592553428,0.184176831483695,7.44990439202028
"KL Divergence",0.809364440618536,4.38596981120519,0.137168474283057,5.19533425182373
"KL Divergence",0.711481634658145,4.35360568890012,0.205935751002431,5.06508732355826
"KL Divergence",0.162528792432627,5.40141583046818,0.285407164700344,5.56394462290081
"KL Divergence",0.680404021585918,1.41518878432791,0.188556969433878,2.09559280591382
"KL Divergence",0.399913572298972,3.35653651513548,0.112878729644719,3.75645008743445
"KL Divergence",0.609603030102925,6.87989103628733,0.152092846603805,7.48949406639025
"KL Divergence",0.896243656601521,4.19655495209315,0.175889837174348,5.09279860869467
"KL Divergence",0.280476627951105,5.78344415549219,0.271961739370132,6.06392078344329
"KL Divergence",0.273683251768807,5.58130422857938,0.195537981262391,5.85498748034819
"KL Divergence",0.835704963225723,4.99261908460888,0.208727439076454,5.8283240478346
"KL Divergence",0.176151534399797,2.73594798193013,0.147800201265372,2.91209951632993
"KL Divergence",0.782823269951622,1.86768840692817,0.145279277639603,2.65051167687979
"KL Divergence",0.62388875087191,5.742009976462,0.207090665931043,6.36589872733391
"KL Divergence",0.375359529425677,8.31372733804814,0.154358174439624,8.68908686747382
"KL Divergence",0.838852949664669,1.15320003629125,0.214329322769777,1.99205298595592
"KL Divergence",0.138242225411249,4.38109335981864,0.12386144770332,4.51933558522989
"KL Divergence",0.968638748802869,8.14016350623156,0.109341450237564,9.10880225503443
"KL Divergence",0.798434573437907,5.23929888206423,0.306953653647233,6.03773345550214
"KL Divergence",0.78679408350421,1.8962305273969,0.139129444461384,2.68302461090111
"KL Divergence",0.962559075598791,6.00787767177119,0.235200154093175,6.97043674736998
"KL Divergence",0.596591408367244,3.84871969252858,0.190967171665669,4.44531110089582
"KL Divergence",0.468403500012341,0.22849267216997,0.217966181487221,0.696896172182312
"KL Divergence",0.980396968824578,2.93794321329869,0.285184124881765,3.91834018212327
"KL Divergence",0.197424514147558,3.12286733530067,0.295582330440527,3.32029184944822
"KL Divergence",0.939253362023352,2.5999427657953,0.142680404244832,3.53919612781865
"KL Divergence",0.890312259227428,8.82828826030853,0.251823064011835,9.71860051953596
"KL Divergence",0.715909979872346,4.43442220988476,0.323203849498607,5.15033218975711
"KL Divergence",0.755278705031548,4.56120076858144,0.209382289588201,5.31647947361298
"KL Divergence",0.929737105386062,4.91698547845321,0.126431336836362,5.84672258383928
"KL Divergence",0.970026598494523,3.07340655738089,0.201956172960392,4.04343315587541
"KL Divergence",0.36966449129985,2.97401512851462,0.189288805437614,3.34367961981447
"KL Divergence",0.210843596836527,3.91410748932554,0.238201518425302,4.12495108616207
"KL Divergence",0.785339897123556,3.76741617767844,0.17491096759058,4.55275607480199
"KL Divergence",0.624393886929779,6.61842995905557,0.18680636163833,7.24282384598535
"KL Divergence",0.65346931017737,7.01700618745345,0.183152146677807,7.67047549763082
"KL Divergence",0.157991578627042,0.389753448011968,0.249534281582941,0.54774502663901
"KL Divergence",0.545683103766112,3.48514673239361,0.177916929216496,4.03082983615972
"KL Divergence",0.517555451874805,4.00404386902329,0.146921589505306,4.52159932089809
"KL Divergence",0.861304675231562,8.44765384874459,0.22155410731398,9.30895852397616
"KL Divergence",0.563088666228699,8.05443162889853,0.153298536625302,8.61752029512723
"KL Divergence",0.0484565371877488,6.22325712264496,0.135877615022306,6.27171365983271
"KL Divergence",0.962441116391471,4.61233401852606,0.221961265769552,5.57477513491753
"KL Divergence",0.91621500009516,3.3926422176111,0.140673069483746,4.30885721770626
"KL Divergence",0.261149561123127,8.82950161935405,0.154685928677699,9.09065118047717
"KL Divergence",0.445876910441364,5.57229411655259,0.276531293088009,6.01817102699395
"KL Divergence",0.748989058360111,5.14306367394892,0.177100315849945,5.89205273230903
"KL Divergence",0.904284994101885,2.65475754679473,0.12546438938064,3.55904254089662
"KL Divergence",0.993622718910478,3.22215223442311,0.177498699260519,4.21577495333359
"KL Divergence",0.92018627258022,1.57290330053668,0.235863723522931,2.4930895731169
"KL Divergence",0.166792836403674,4.79452943556917,0.179110231838943,4.96132227197284
"KL Divergence",0.596920714484133,6.40552741291259,0.275820040306089,7.00244812739672
"KL Divergence",0.359701970152338,7.2213456260302,0.240722248290319,7.58104759618254
"KL Divergence",0.383983172573405,6.59037449966588,0.230639993749243,6.97435767223929
"KL Divergence",0.496019116038257,7.31823785604174,0.252493430054782,7.81425697208
"KL Divergence",0.948846274990448,7.93347832972979,0.283429865782534,8.88232460472024
"KL Divergence",0.398690740673167,8.13258214532055,0.276961575286506,8.53127288599372
"KL Divergence",0.980221092345625,6.6853974385404,0.303359400357527,7.66561853088602
"KL Divergence",0.546051031575073,3.55910347349745,0.261885242910412,4.10515450507252
"KL Divergence",0.747859640882946,4.76878993419856,0.204638617366703,5.5166495750815
"KL Divergence",0.994666395180319,1.45324964671106,0.236392276592333,2.44791604189138
"KL Divergence",0.932868456223913,1.93463573305375,0.150756383230247,2.86750418927766
"KL Divergence",0.733598116737147,6.94004591331595,0.22313353517219,7.6736440300531
"KL Divergence",0.912429564996215,4.07865170504112,0.173838983468602,4.99108127003733
"KL Divergence",0.573445369846391,7.06052160197471,0.222518514886465,7.6339669718211
"KL Divergence",0.943396695841092,4.75830802430509,0.203103165959002,5.70170472014618
"KL Divergence",0.528402262406986,3.17848485729102,0.2063219648073,3.706887119698
"KL Divergence",0.969915495065547,6.40815957988766,0.153247876360354,7.37807507495321
"KL Divergence",0.725355152959916,5.18402342370408,0.218621090518048,5.90937857666399
"KL Divergence",0.525476145426208,9.86012333434971,0.100405512332526,10.3855994797759
"KL Divergence",0.78884512106067,1.47200761454619,0.234132290026006,2.26085273560686
"KL Divergence",0.578029376960686,7.79354774259619,0.203954497126665,8.37157711955687
"KL Divergence",0.765371644319129,7.32604694374201,0.219699157144517,8.09141858806114
"KL Divergence",0.980847100282121,2.39806067458421,0.163313824145993,3.37890777486633
"KL Divergence",0.746157071214692,6.26916545090469,0.155032973089187,7.01532252211939
"KL Divergence",0.283875321916679,4.1466899682411,0.266656561547278,4.43056529015778
"KL Divergence",0.683455174410584,3.66628260959915,0.120611229092097,4.34973778400973
"KL Divergence",0.0077950531971398,3.31785462265983,0.143237265524936,3.32564967585697
"KL Divergence",0.541506497914419,3.42742463082986,0.210798162988386,3.96893112874428
"KL Divergence",0.883187143845345,0.666075833285838,0.184268418256244,1.54926297713118
"KL Divergence",0.776114584361525,4.94899272164153,0.133868524653712,5.72510730600306
"KL Divergence",0.835166059033877,5.12706458044654,0.269427347849957,5.96223063948042
"KL Divergence",0.433072969709644,4.66621772164793,0.148242331063995,5.09929069135757
"KL Divergence",0.84844511420702,5.47627146644167,0.18822490106517,6.32471658064869
"KL Divergence",0.00908625964122572,4.65676570378103,0.221768084485246,4.66585196342226
"KL Divergence",0.784036787104205,7.24789419658834,0.215215569958968,8.03193098369255
"KL Divergence",0.649873909388713,8.31347343762282,0.322232357370235,8.96334734701153
"KL Divergence",0.851275769268177,3.59600024446868,0.123127371355802,4.44727601373686
"KL Divergence",0.981457722557336,4.10806206502482,0.257732682614209,5.08951978758216
"KL Divergence",0.422965772149506,5.22696792757237,0.0977747448494781,5.64993369972188
"KL Divergence",0.117076551741949,5.88831483037366,0.276745109883219,6.00539138211561
"KL Divergence",0.591008128584937,3.44453332486604,0.142991440290513,4.03554145345097
"KL Divergence",0.441376145136961,2.57550523849472,0.258961923336875,3.01688138363168
"KL Divergence",0.233326208518228,8.44700525979861,0.234287685796561,8.68033146831684
"KL Divergence",0.817517769643735,4.90778717204966,0.227986878552489,5.7253049416934
"KL Divergence",0.428051288191966,3.22132588283416,0.151463674616356,3.64937717102613
"KL Divergence",0.814613610144613,0.925207090182787,0.215644047836681,1.7398207003274
"KL Divergence",0.713305068468313,6.85175335863548,0.130340030222968,7.56505842710379
"KL Divergence",0.667593287149492,0.817154608019701,0.166630962504595,1.48474789516919
"KL Divergence",0.951536206304268,0.933295673644839,0.313549073501937,1.88483187994911
"KL Divergence",0.892820441608771,2.87755221439518,0.0858501216029567,3.77037265600395
"KL Divergence",0.139887600366342,5.23153015126171,0.311801031107998,5.37141775162805
"KL Divergence",0.361947120348977,8.1909376002728,0.236084365768158,8.55288472062178
"KL Divergence",0.710682153803835,4.88443242892946,0.26559134785359,5.5951145827333
"KL Divergence",0.894579682187513,8.28773273812627,0.231178710803929,9.18231242031378
"KL Divergence",0.667899997943792,5.16010894019971,0.178735928289969,5.8280089381435
"KL Divergence",0.251542490691775,5.26505128758765,0.239600825329252,5.51659377827942
"KL Divergence",0.996326193783015,4.18338296182681,0.155244295059524,5.17970915560982
"KL Divergence",0.0139577822553007,7.18991219364039,0.116095269752007,7.20386997589569
"KL Divergence",0.317754399492197,3.4842773148185,0.0992616444826599,3.80203171431069
"KL Divergence",0.662381436658805,4.7655983285305,0.0668363125596964,5.42797976518931
"KL Divergence",0.769044941930516,4.30144457450606,0.175366595498374,5.07048951643658
"KL Divergence",0.654819250013463,5.28938041286241,0.229841988293204,5.94419966287587
"KL Divergence",0.361209686121889,3.61562292089152,0.134745894803013,3.97683260701341
"KL Divergence",0.717934645874821,1.78792914745973,0.148036702315499,2.50586379333455
"KL Divergence",0.00503700909100624,4.67086410605355,0.158245611194985,4.67590111514455
"KL Divergence",0.87273853441392,4.06962254382115,0.304700952180013,4.94236107823507
"KL Divergence",0.997511116675706,7.86118077534583,0.217327263763342,8.85869189202153
"KL Divergence",0.943380742959974,3.43477474701826,0.171821466457956,4.37815548997823
"KL Divergence",0.311760102955344,7.56380213286516,0.262413444571225,7.87556223582051
"KL Divergence",0.454252812095958,4.33566044499026,0.136441582422846,4.78991325708622
