"methods","samples.a","samples.b","samples.g","samples.k","samples"
"Wasserstein",3.35431948304176,0.628509593661875,0.333774667233229,0.172336022369564,3.33547214977443
"Wasserstein",1.89190281555057,1.77282457938418,8.84508123155683,0.400223121978343,2.66031415667385
"Wasserstein",3.05933055700734,1.80707430932671,1.93330824375153,0.0684522208757699,3.44432738143951
"Wasserstein",2.13411569362506,2.22572488244623,7.22743483958766,0.0582346739247441,2.83404131652787
"Wasserstein",2.62598463566974,0.704292603768408,1.54294282896444,0.736968670971692,3.96219301968813
"Wasserstein",2.84059902885929,2.23870675545186,1.5014719334431,0.0918931700289249,2.35871960641816
"Wasserstein",2.95639442978427,0.0712080183438957,3.30823969561607,1.63657227065414,2.55248634843156
"Wasserstein",2.24417469697073,1.57651055371389,9.6849118010141,0.461564296856523,3.4481155523099
"Wasserstein",3.25454154750332,0.768547523766756,8.384271832183,0.314451702870429,2.92680634418502
"Wasserstein",2.28270828491077,0.822533091995865,9.95704559609294,0.909280078485608,3.36117476690561
"Wasserstein",3.56465413467959,0.557359850499779,2.55212726071477,0.970111249480397,3.01360785961151
"Wasserstein",2.47862983494997,0.0654418347403407,8.77989265602082,2.08342364057899,3.72397392522544
"Wasserstein",3.14382942393422,1.0511258081533,3.23619742179289,0.876834846567363,2.94434967683628
"Wasserstein",3.18821438821033,0.661582867614925,0.0813961774110794,0.844122590497136,2.28841411648318
"Wasserstein",2.29241698747501,1.99169689090922,5.32265610061586,0.280278462450951,2.64255928806961
"Wasserstein",2.79341296991333,1.12341705476865,3.20215305313468,0.629638147074729,2.5863649090752
"Wasserstein",3.13003655755892,0.645016278140247,6.40482767252252,0.650628986768425,3.69401453062892
"Wasserstein",3.65517775295302,0.699973274022341,3.28487388091162,0.154856049921364,2.67175224609673
"Wasserstein",2.7404647320509,1.24428021488711,3.4225099766627,0.663569911848754,2.73907718714327
"Wasserstein",3.6751232855022,0.497231953777373,0.803215852938592,1.22674939688295,2.53724542679265
"Wasserstein",3.81290815770626,0.489133410155773,9.01870892383158,0.77140606706962,3.49208936560899
"Wasserstein",2.24564836826175,2.04622567631304,4.36664070235565,0.11585834203288,3.18376971874386
"Wasserstein",2.72592676337808,2.03073032433167,8.71361653553322,0.309118188451976,2.82454900443554
"Wasserstein",2.4563413253054,0.799858723767102,1.15828843554482,0.476114344783127,2.32547283405438
"Wasserstein",3.8844838924706,0.56863680947572,4.23805428901687,1.0231487848796,3.52269096532837
"Wasserstein",2.87058778339997,2.69865101203322,3.51126324385405,0.00789508456364274,3.16547831753269
"Wasserstein",3.46591112669557,0.621976940892637,0.316522524226457,0.418462145607919,3.31928103463724
"Wasserstein",2.27191154379398,0.836502937600017,5.75938633643091,0.783077634405345,2.76692615356296
"Wasserstein",3.38616888970137,1.05548455379903,3.14341724384576,0.010283759329468,3.14665050012991
"Wasserstein",2.07197652664036,1.54332988196984,8.10835912823677,0.481511130928993,3.06762243621051
"Wasserstein",2.19876177841797,0.677454485557973,1.44638075726107,0.955051686614752,3.15206185216084
"Wasserstein",2.90334722027183,1.57194137340412,8.51463571889326,0.0305022625252604,2.89719776716083
"Wasserstein",2.22404561704025,1.28201892832294,9.27556772483513,0.599303035996854,2.8379280003719
"Wasserstein",3.615276098717,0.915034597273916,4.34450691565871,0.0310150207951665,3.34095005644485
"Wasserstein",3.00027987221256,0.141146066598594,7.81602249247953,1.74439231865108,2.79006861383095
"Wasserstein",3.16955292131752,0.782706085592508,0.273296826053411,0.232494487427175,2.56176227703691
"Wasserstein",2.89959946181625,2.47671965276822,1.34265152271837,0.0326027488335967,3.71551243588328
"Wasserstein",3.22533933911473,1.72001919941977,4.08049724530429,0.254486938938498,3.420998044312
"Wasserstein",3.10824306914583,1.4083459507674,9.04899311251938,0.347738200798631,2.75275588966906
"Wasserstein",3.12344362027943,0.698264637030661,4.64079583762214,0.242057167924941,2.90378963109106
"Wasserstein",3.32981020677835,1.43872430315241,4.54744685674086,0.27703293832019,3.43488343991339
"Wasserstein",3.00380752654746,0.822242761496454,3.08331075590104,0.474051786586642,3.90286057023332
"Wasserstein",3.41908974107355,1.21577201178297,3.08947400189936,0.485068242996931,3.04283829405904
"Wasserstein",3.74143934575841,1.05909970123321,8.01786913536489,0.291376179084182,2.95829833485186
"Wasserstein",3.19889731239527,2.11352905491367,1.63337419508025,0.0193117884919047,2.97382597578689
"Wasserstein",2.68155801808462,1.31416272372007,0.992538691498339,0.0794896762818098,3.35385455517098
"Wasserstein",2.6809657854028,0.806995609309524,4.28713520057499,1.04407038539648,3.39404114987701
"Wasserstein",2.68271418521181,2.12915446842089,3.13007930759341,0.212245297152549,3.52703866781667
"Wasserstein",2.65368197346106,0.874030648265034,2.12381616001949,0.829253753181547,3.03749291459098
"Wasserstein",3.22938945842907,1.01423071231693,6.90210614120588,0.665089550893754,2.88822811096907
"Wasserstein",2.50838812440634,0.164108413737267,4.89412585506216,1.31161628989503,2.77510158717632
"Wasserstein",3.49829195765778,0.860915654338896,8.57211780967191,0.329184767324477,2.86485711112618
"Wasserstein",2.38567051710561,0.57250257814303,5.36525351461023,1.10493445303291,3.33207331132144
"Wasserstein",3.06055846624076,1.01060678716749,8.51469478104264,0.568172731436789,2.72667086450383
"Wasserstein",2.73139819037169,1.31385662592947,0.301187671720982,0.520620350725949,3.12151145190001
"Wasserstein",3.52994496468455,0.454948344267905,1.06973897200078,1.10045903129503,2.92007547570392
"Wasserstein",2.36023164819926,1.2431991728954,7.65818188898265,0.179720015730709,3.39067367138341
"Wasserstein",2.80193094862625,0.537089766003191,5.41336859343573,0.716651561670005,3.31887739012018
"Wasserstein",2.83929608995095,1.93552595330402,7.0976360887289,0.302731457632035,2.86759397247806
"Wasserstein",3.34653258090839,0.781392941717058,3.80349945044145,1.07960156397894,3.5503304656595
"Wasserstein",2.8755498258397,0.197660948615521,1.16290403530002,1.40647801104933,3.10310237342492
"Wasserstein",3.65315926028416,0.837006450165063,5.13566427864134,0.525477551855147,2.73324512178078
"Wasserstein",3.2521144952625,1.20209854096174,2.62011497048661,0.299323129002005,3.66931134834886
"Wasserstein",2.04658462433144,2.04292744165286,4.82355100568384,0.231785639189184,3.2655801391229
"Wasserstein",2.69176948815584,0.37637772038579,8.81954270415008,0.980114745907485,2.73651731433347
"Wasserstein",2.51903860364109,1.01436596596614,8.20483360439539,0.683232077863067,2.9883011081256
"Wasserstein",2.91577861644328,0.838214890100062,4.82224845327437,0.944964238442481,2.74411639198661
"Wasserstein",3.74922453658655,0.332288332283497,7.08874121075496,1.00332877133042,2.77849075384438
"Wasserstein",3.49031366640702,0.357393550220877,2.0898075774312,0.627448547165841,3.59370672376826
"Wasserstein",2.54534548847005,1.20352176483721,6.65026658214629,0.100379064679146,3.12672774074599
"Wasserstein",2.88925856584683,0.866038596723229,7.56213442888111,0.223139924928546,2.85134273115546
"Wasserstein",2.63127698563039,1.94689657073468,7.89272194961086,0.0471576908603311,3.12375269830227
"Wasserstein",1.94008981343359,1.61982343066484,8.05815690197051,0.230987099930644,2.40814064163715
"Wasserstein",3.00355316139758,1.56088904943317,8.74980852007866,0.211105537600815,3.08141530724242
"Wasserstein",3.21953270118684,1.01682993583381,2.62015499407426,0.0588347529992461,3.11367738293484
"Wasserstein",3.77879968611524,0.89789281366393,1.33331226184964,0.516278888098896,2.43974839104339
"Wasserstein",2.32617023866624,0.176381862256676,6.51822980958968,1.71581807313487,2.6664456515573
"Wasserstein",2.88160540629178,2.54801102215424,8.61841852078214,0.0632668565958738,2.72425496252254
"Wasserstein",2.78606782434508,0.78113378258422,4.43926037987694,0.36474046530202,3.65975751541555
"Wasserstein",2.01805406948552,1.58421167172492,3.13629897078499,0.657464356627315,2.58165036095306
"Wasserstein",2.45127759175375,1.0882581025362,0.783223414327949,0.266075762920082,2.78037841431797
"Wasserstein",2.78904692037031,0.317773649003357,3.63390132784843,1.25086594605818,2.41974418284371
"Wasserstein",2.70638273796067,0.410354177001864,7.06312824040651,0.95752588706091,2.94811705360189
"Wasserstein",3.22698755422607,1.12488447455689,8.81033661775291,0.0723072816617787,2.81123526394367
"Wasserstein",2.13857774157077,1.28218228928745,3.23383584851399,0.150540396571159,2.43087172973901
"Wasserstein",3.08167531853542,0.593185087200254,1.90362582216039,1.04869509814307,3.24882452376187
"Wasserstein",2.60242201387882,2.56488106446341,6.67351719457656,0.140138557180762,2.86825148388743
"Wasserstein",2.72746233269572,0.547035471536219,2.25474971346557,0.705040332395583,2.55847143242136
"Wasserstein",3.93850006395951,0.280534799676389,2.23721309797838,1.42335741082206,3.0432202690281
"Wasserstein",3.5915087396279,0.881961183622479,8.5091766808182,0.871411587577313,3.07879456551746
"Wasserstein",2.53367711324245,0.536337420344353,5.06277534645051,0.381434995215386,3.13927466282621
"Wasserstein",2.20535574480891,1.0726300207898,3.76726650632918,0.63222118653357,3.52477241307497
"Wasserstein",3.031200398691,0.279197187628597,0.0544799747876823,1.65960665093735,3.26148395193741
"Wasserstein",2.78475739527494,1.12355638993904,3.27621963107958,0.29906251700595,3.25192755786702
"Wasserstein",2.96494612004608,1.27882748609409,6.69293397339061,0.0323960860259831,3.38106636889279
"Wasserstein",2.18697337200865,1.0752319265157,4.97352469712496,0.930400870274752,2.49354217201471
"Wasserstein",3.18463506409898,1.80093047209084,2.7106324932538,0.173055967316031,2.86977304378524
"Wasserstein",2.28580805007368,1.62515184609219,4.93966983165592,0.325360202696174,3.21755066048354
"Wasserstein",2.40749584045261,2.5465120212175,4.6258818381466,0.214575715363026,3.59565515071154
"Wasserstein",3.03177704103291,0.505786167923361,4.7019240539521,0.82147691398859,3.15795300761238
"Wasserstein",3.02532916422933,1.17121864575893,4.78092285804451,0.554402628913522,2.31031440198421
"Wasserstein",2.08089673891664,0.994646844919771,9.64351953472942,0.403428098652512,2.4656396615319
"Wasserstein",2.50341288978234,2.440589601174,7.85419961204752,0.225027496926486,2.71817585453391
"Wasserstein",2.50607847701758,1.71868583653122,6.42567875096574,0.340818751137704,2.66773679526523
"Wasserstein",2.87837296025828,0.330210521351546,1.85397685971111,0.588845470920205,2.88560601649806
"Wasserstein",2.92094801552594,1.16418920457363,6.67376765049994,0.43470730772242,3.39807928539813
"Wasserstein",2.08256350597367,0.924483193084598,8.97939624730498,0.814559194259346,2.17337888199836
"Wasserstein",1.77180977771059,2.06098993308842,7.07389652263373,0.081946924328804,3.14758729655296
"Wasserstein",2.46013418538496,0.750786319840699,7.62607532320544,0.602485553827137,2.23905288614333
"Wasserstein",2.5366128468886,0.820799423381686,5.06254681386054,0.355496136471629,2.57779677631333
"Wasserstein",2.92989251203835,1.20041631394997,7.11561834672466,0.758541396353394,3.28120999969542
"Wasserstein",2.65595359029248,2.02349883271381,2.64046682510525,0.278499349951744,2.59194166632369
"Wasserstein",3.80728218704462,0.674900650046766,0.0246171792969108,0.924001084640622,2.95544957509264
"Wasserstein",3.07902824832126,0.403102950658649,9.27243204787374,0.537456958554685,3.33893196890131
"Wasserstein",2.3613821179606,1.207731498871,3.25253740651533,0.221895258873701,2.62643114896491
"Wasserstein",3.57512104324996,0.457347230985761,4.48942039161921,1.23141750693321,2.81154280761257
"Wasserstein",3.30247287871316,0.136424298398197,3.79973013885319,2.00774381868541,2.72187616443262
"Wasserstein",3.23464542161673,2.48970299726352,4.49322964297608,0.202594511210918,2.92903779773042
"Wasserstein",3.21257358184084,1.94794371258467,0.0490460800938308,0.053970399312675,3.77730141859502
"Wasserstein",2.43944119894877,0.934691685251892,3.1712836609222,0.406669448129833,3.09525963384658
"Wasserstein",2.71858168765903,2.06708702957258,7.56609263364226,0.195604949258268,3.34831955377012
"Wasserstein",3.06823489721864,1.73901347210631,1.98084744857624,0.301099740900099,3.18592351861298
"Wasserstein",3.27528765890747,1.6492212144658,8.24847194366157,0.0548650766722858,3.35085562197492
"Wasserstein",1.86158338794485,2.44996261084452,9.94231403572485,0.106974376831204,2.74184985784814
"Wasserstein",3.50843092659488,0.511130103841424,7.62367163551971,1.1040800740011,3.75796663342044
"Wasserstein",2.4064661283046,0.52362022921443,4.77401480544358,0.446545537561178,3.02375071449205
"Wasserstein",2.49369994970039,2.25807154551148,4.49722221819684,0.0988672580569983,2.70545101491734
"Wasserstein",2.59345068130642,0.909901044797152,5.50794935319573,0.4741270118393,2.56468488136306
"Wasserstein",3.13959231367335,1.70183580834419,2.33622004045174,0.051068183965981,2.99722168594599
"Wasserstein",2.9555272939615,0.316119478084147,5.60062663862482,1.03109159972519,2.18040087958798
"Wasserstein",3.16647103056312,0.373348766006529,8.98378618760034,0.637478379067034,3.20481105474755
"Wasserstein",2.79277466470376,0.556033875327557,1.35447095381096,0.725772536825389,3.44867675565183
"Wasserstein",2.99729084363207,1.71503496589139,3.99700884940103,0.115386026445776,3.08354556094855
"Wasserstein",3.39189868187532,0.151086614932865,5.16990787815303,1.2292026146315,2.52634229371324
"Wasserstein",2.63663510326296,2.0437024673447,9.59367007249966,0.196378617547452,2.37369907321408
"Wasserstein",2.79741151956841,0.967474959325045,9.68067274661735,0.474691158160567,2.92830567108467
"Wasserstein",2.30455075856298,1.29836978390813,6.62758451886475,0.649614732246846,3.27282586833462
"Wasserstein",3.29028728185222,0.815401780419052,2.71208677440882,0.907260030508041,3.34181068465114
"Wasserstein",2.92737507959828,1.91947433631867,5.94767341390252,0.0584168615750968,2.24193244008347
"Wasserstein",1.9834390329197,2.06654271110892,7.29947885731235,0.146372874733061,3.90471666352823
"Wasserstein",2.41305706324056,0.693069796543568,1.12927705980837,0.876846043393016,2.20688553526998
"Wasserstein",2.64187831897289,0.766302407719195,8.7270115269348,0.356845140922815,3.03294310579076
"Wasserstein",3.41681149089709,1.08263361966237,7.32117475010455,0.439305505715311,2.98614624422044
"Wasserstein",2.44757942855358,2.14521198766306,7.76618134463206,0.138270838651806,2.45706162415445
"Wasserstein",2.59230147115886,1.3135535409674,2.92488816427067,0.705917188897729,3.5633825394325
"Wasserstein",2.431394320447,0.311322107445449,4.43526710616425,1.25720520270988,2.6553510944359
"Wasserstein",2.33167581958696,0.571496428456157,2.82652286579832,1.19974786881357,2.92258423520252
"Wasserstein",2.40719679975882,1.5573482378386,6.05973789934069,0.389532130211592,3.10314350062981
"Wasserstein",2.16998805524781,1.48859815206379,9.49613623088226,0.102855497971177,3.26615127502009
"Wasserstein",1.9633863074705,1.02842976571992,4.6954188332893,0.567517287563533,3.24678929522634
"Wasserstein",3.27384573174641,1.86722414102405,2.11864857003093,0.209614669438452,3.44897293485701
"Wasserstein",3.62682228675112,0.826745391823351,6.97513421066105,0.277697406709194,3.05583673529327
"Wasserstein",3.11938097467646,1.94726283662021,6.69600009918213,0.0949372001923621,3.10318286530674
"Wasserstein",3.01760154776275,0.791531605646014,2.23383951699361,0.793572873808444,2.66565090976655
"Wasserstein",2.63360727345571,0.3725168062374,5.54495807969943,1.31700146012008,3.16388794919476
"Wasserstein",2.75509504368529,0.266046640463173,4.51097831130028,0.697184347081929,3.29603194957599
"Wasserstein",3.31780036212876,0.912289421539754,1.62072912091389,1.00158086512238,2.62315292609856
"Wasserstein",2.94202777789906,0.959620189387351,8.07104882784188,0.38314544595778,2.74658288806677
"Wasserstein",2.38553603645414,2.0067790732719,6.52453511487693,0.451601396780461,2.30008846148849
"Wasserstein",2.04583031823859,1.58557878574356,9.21403244603425,0.0254432507790625,3.4192721103318
